Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
RD,I,48,245,0011,45204,00,7,008,175,20190202,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190208,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190214,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190220,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190226,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190304,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190310,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190316,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190322,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190328,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190403,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190409,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190415,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190421,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190427,00:00,0.58,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190503,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190509,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190515,00:00,0.28,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190521,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190527,00:00,0.45,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190602,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190608,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190614,00:00,0.18,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190620,00:00,0.54,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190626,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190704,00:00,1.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190709,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190714,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190720,00:00,1.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190726,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190801,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190807,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190813,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190819,00:00,0.47,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190825,00:00,0.74,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190831,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190906,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190912,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190918,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190924,00:00,0.76,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,00,7,008,175,20190930,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190103,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190109,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190115,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190121,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190127,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190202,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190214,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190220,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190226,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190304,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190310,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190316,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190322,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190328,00:00,0.25,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190403,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190409,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190415,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190421,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190430,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190503,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190509,00:00,0.3,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190515,00:00,0.22,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190521,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190527,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190602,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190611,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190614,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190620,00:00,0.36,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190626,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190703,00:00,0.83,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190709,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190714,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190720,00:00,1.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190726,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190801,00:00,0.17,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190807,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190813,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190819,00:00,0.64,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190825,00:00,0.58,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190831,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190906,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190912,00:00,0.1,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190918,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190924,00:00,0.68,,6,,V,,,,,,,,,,,
RD,I,48,245,0011,45204,01,7,008,175,20190930,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190103,00:00,12.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190109,00:00,7.98,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190115,00:00,8.53,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190121,00:00,7.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190127,00:00,11.67,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190202,00:00,5.76,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190208,00:00,7.14,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190310,00:00,4.77,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190316,00:00,7.57,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190322,00:00,10.89,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190328,00:00,5.96,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190403,00:00,10.91,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190409,00:00,11.99,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190416,00:00,3.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190421,00:00,7.89,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190427,00:00,5.96,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190503,00:00,4.89,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190509,00:00,1.88,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190517,00:00,3.47,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190521,00:00,0.95,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190527,00:00,1.52,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190602,00:00,9.65,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190608,00:00,11.37,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190614,00:00,5.45,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190620,00:00,1.61,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190626,00:00,5.93,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190702,00:00,4.55,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190709,00:00,1.96,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190714,00:00,3.68,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190720,00:00,1.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190726,00:00,7.84,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190801,00:00,4.32,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190807,00:00,1.46,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190813,00:00,2.81,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190819,00:00,1.81,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190825,00:00,4.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190831,00:00,8.37,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190907,00:00,7.62,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190912,00:00,4.73,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190918,00:00,2.54,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190924,00:00,2.68,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,43202,01,7,008,174,20190930,00:00,5.42,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190103,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190109,00:00,0.29,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190115,00:00,0.68,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190121,00:00,46.95,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190127,00:00,0.59,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190202,00:00,1.19,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190208,00:00,0.23,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190310,00:00,0.78,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190316,00:00,0.41,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190322,00:00,0.74,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190328,00:00,0.45,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190403,00:00,0.85,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190409,00:00,0.34,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190416,00:00,0.34,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190421,00:00,0.49,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190427,00:00,0.35,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190503,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190509,00:00,0.35,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190517,00:00,0.7,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190521,00:00,0.35,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190527,00:00,0.27,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190602,00:00,0.34,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190608,00:00,0.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190614,00:00,0.57,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190620,00:00,0.14,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190626,00:00,1.22,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190702,00:00,0.34,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190709,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190714,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190720,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190726,00:00,0.53,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190801,00:00,0.34,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190807,00:00,0.27,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190813,00:00,0.16,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190819,00:00,0.23,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190825,00:00,0.49,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190831,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190907,00:00,0.3,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190912,00:00,0.64,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190918,00:00,0.24,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190924,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45201,01,7,008,175,20190930,00:00,0.39,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190103,00:00,0.28,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190109,00:00,0.29,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190115,00:00,3.14,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190121,00:00,11.1,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190127,00:00,0.7,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190202,00:00,1.2,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190208,00:00,0.25,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190310,00:00,1.14,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190316,00:00,0.58,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190322,00:00,0.98,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190328,00:00,3.35,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190403,00:00,0.64,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190409,00:00,0.46,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190416,00:00,2.22,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190421,00:00,3.35,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190427,00:00,4.84,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190503,00:00,0.23,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190509,00:00,0.76,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190517,00:00,4.2,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190521,00:00,1.21,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190527,00:00,1.89,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190602,00:00,1.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190608,00:00,0.19,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190614,00:00,1.28,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190620,00:00,1.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190626,00:00,1.17,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190702,00:00,1.42,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190709,00:00,0.56,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190714,00:00,0.11,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190720,00:00,1.76,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190726,00:00,0.5,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190801,00:00,1.39,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190807,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190813,00:00,0.43,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190819,00:00,0.74,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190825,00:00,0.8,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190831,00:00,0.32,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190907,00:00,0.82,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190912,00:00,1.41,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190918,00:00,1.94,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190924,00:00,1.71,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45202,01,7,008,175,20190930,00:00,2.49,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190103,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190109,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190115,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190121,00:00,0.33,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190127,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190202,00:00,0.13,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190208,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190310,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190316,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190322,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190328,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190403,00:00,0.2,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190409,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190416,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190421,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190427,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190503,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190509,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190517,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190521,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190527,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190602,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190608,00:00,0.02,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190614,00:00,0.09,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190620,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190626,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190702,00:00,0.07,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190709,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190714,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190720,00:00,0.03,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190726,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190801,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190807,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190813,00:00,0.0,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190819,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190825,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190831,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190907,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190912,00:00,0.15,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190918,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190924,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45203,01,7,008,175,20190930,00:00,0.0,,6,,,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190103,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190109,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190115,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190121,00:00,0.24,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190127,00:00,0.08,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190202,00:00,0.12,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190208,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190310,00:00,0.04,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190316,00:00,0.06,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190322,00:00,0.05,,6,,V,,,,,,,,,,,
RD,I,48,245,0014,45204,01,7,008,175,20190328,00:00,0.05,,6,,V,,,,,,,,,,,
